loss,n,N,d,positive_score_minimum,negative_score_maximum,extrema_midpoint_threshold,margin,false_positive_count,negative_count,false_positive_rate,false_negative_count,positive_count,false_negative_rate
InfoNCE,20,190,29,0.4500753879547119,0.15598776936531067,0.3030315786600113,0.29408761858940125,0,3420,0.0,0,380,0.0
InfoNCE,20,190,30,0.42470037937164307,0.13276740908622742,0.27873389422893524,0.29193297028541565,0,3420,0.0,0,380,0.0
InfoNCE,40,780,5,0.29912814497947693,0.9285781979560852,0.6138531714677811,-0.6294500529766083,329,29640,0.011099865047233468,1336,1560,0.8564102564102564
InfoNCE,40,780,6,0.4180602729320526,0.8097855448722839,0.6139229089021683,-0.3917252719402313,263,29640,0.008873144399460188,1193,1560,0.7647435897435897
InfoNCE,40,780,7,0.3407914638519287,0.7563797831535339,0.5485856235027313,-0.4155883193016052,379,29640,0.012786774628879892,762,1560,0.48846153846153845
InfoNCE,40,780,8,0.4328567385673523,0.6554559469223022,0.5441563427448273,-0.22259920835494995,176,29640,0.005937921727395412,570,1560,0.36538461538461536
InfoNCE,40,780,9,0.42807474732398987,0.6466466188430786,0.5373606830835342,-0.21857187151908875,106,29640,0.0035762483130904184,494,1560,0.31666666666666665
InfoNCE,40,780,10,0.44182288646698,0.5978009700775146,0.5198119282722473,-0.15597808361053467,79,29640,0.0026653171390013494,224,1560,0.14358974358974358
InfoNCE,40,780,11,0.4307143986225128,0.558931827545166,0.4948231130838394,-0.1282174289226532,41,29640,0.0013832658569500674,92,1560,0.05897435897435897
InfoNCE,40,780,12,0.4371284544467926,0.5318576693534851,0.48449306190013885,-0.0947292149066925,22,29640,0.0007422402159244265,18,1560,0.011538461538461539
InfoNCE,40,780,13,0.4724443554878235,0.48016270995140076,0.4763035327196121,-0.0077183544635772705,2,29640,6.747638326585695e-05,8,1560,0.005128205128205128
InfoNCE,40,780,14,0.463523268699646,0.46231746673583984,0.4629203677177429,0.0012058019638061523,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,15,0.47093912959098816,0.44121551513671875,0.45607732236385345,0.02972361445426941,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,16,0.46909213066101074,0.41208669543266296,0.44058941304683685,0.05700543522834778,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,17,0.445416659116745,0.39204102754592896,0.418728843331337,0.05337563157081604,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,18,0.44473835825920105,0.36551547050476074,0.4051269143819809,0.07922288775444031,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,19,0.4610428512096405,0.37987133860588074,0.4204570949077606,0.08117151260375977,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,20,0.4599500000476837,0.34056413173675537,0.40025706589221954,0.11938586831092834,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,21,0.42798617482185364,0.31881409883499146,0.37340013682842255,0.10917207598686218,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,22,0.4669616222381592,0.3076549470424652,0.3873082846403122,0.15930667519569397,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,23,0.49106645584106445,0.290815144777298,0.3909408003091812,0.20025131106376648,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,24,0.45924216508865356,0.2898351550102234,0.3745386600494385,0.16940701007843018,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,25,0.45738932490348816,0.2689245343208313,0.36315692961215973,0.18846479058265686,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,26,0.4541332423686981,0.25386306643486023,0.3539981544017792,0.2002701759338379,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,27,0.46540388464927673,0.25733041763305664,0.3613671511411667,0.2080734670162201,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,28,0.45263537764549255,0.24298973381519318,0.34781255573034286,0.20964564383029938,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,29,0.46819695830345154,0.22511999309062958,0.34665847569704056,0.24307696521282196,0,29640,0.0,0,1560,0.0
InfoNCE,40,780,30,0.4448539614677429,0.24534237384796143,0.3450981676578522,0.1995115876197815,0,29640,0.0,0,1560,0.0
InfoNCE,60,1770,5,0.38538992404937744,0.9540615677833557,0.6697257459163666,-0.5686716437339783,881,102660,0.008581726086109487,3106,3540,0.8774011299435028
InfoNCE,60,1770,6,0.353911817073822,0.8986210227012634,0.6262664198875427,-0.5447092056274414,767,102660,0.007471264367816092,3000,3540,0.847457627118644
InfoNCE,60,1770,7,0.39363306760787964,0.8335888981819153,0.6136109828948975,-0.43995583057403564,810,102660,0.007890122735242549,2690,3540,0.7598870056497176
InfoNCE,60,1770,8,0.38079506158828735,0.7988259792327881,0.5898105204105377,-0.41803091764450073,710,102660,0.006916033508669394,2274,3540,0.6423728813559322
InfoNCE,60,1770,9,0.418595552444458,0.7007231712341309,0.5596593618392944,-0.28212761878967285,708,102660,0.006896551724137931,1548,3540,0.43728813559322033
InfoNCE,60,1770,10,0.40542247891426086,0.7276641726493835,0.5665433257818222,-0.3222416937351227,362,102660,0.003526203000194818,1640,3540,0.4632768361581921
InfoNCE,60,1770,11,0.44964075088500977,0.6545811295509338,0.5521109402179718,-0.20494037866592407,237,102660,0.0023085914669783753,1024,3540,0.28926553672316385
InfoNCE,60,1770,12,0.4348166584968567,0.6170821189880371,0.5259493887424469,-0.18226546049118042,302,102660,0.0029417494642509255,504,3540,0.1423728813559322
InfoNCE,60,1770,13,0.44912633299827576,0.5830821990966797,0.5161042660474777,-0.13395586609840393,92,102660,0.0008961620884473018,328,3540,0.09265536723163842
InfoNCE,60,1770,14,0.4551430642604828,0.5589877963066101,0.5070654302835464,-0.10384473204612732,20,102660,0.0001948178453146308,188,3540,0.05310734463276836
InfoNCE,60,1770,15,0.45173588395118713,0.529151201248169,0.49044354259967804,-0.07741531729698181,20,102660,0.0001948178453146308,64,3540,0.01807909604519774
InfoNCE,60,1770,16,0.47412025928497314,0.506465494632721,0.49029287695884705,-0.0323452353477478,6,102660,5.844535359438925e-05,30,3540,0.00847457627118644
InfoNCE,60,1770,17,0.46748268604278564,0.47392770648002625,0.47070519626140594,-0.006445020437240601,1,102660,9.74089226573154e-06,2,3540,0.0005649717514124294
InfoNCE,60,1770,18,0.44808125495910645,0.459794282913208,0.4539377689361572,-0.011713027954101562,1,102660,9.74089226573154e-06,4,3540,0.0011299435028248588
InfoNCE,60,1770,19,0.4518912136554718,0.4335568845272064,0.4427240490913391,0.01833432912826538,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,20,0.46066606044769287,0.41119056940078735,0.4359283149242401,0.04947549104690552,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,21,0.4507078230381012,0.39789125323295593,0.42429953813552856,0.052816569805145264,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,22,0.4605964422225952,0.4105823040008545,0.43558937311172485,0.05001413822174072,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,23,0.4508975148200989,0.37385427951812744,0.41237589716911316,0.07704323530197144,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,24,0.46165797114372253,0.35593366622924805,0.4087958186864853,0.10572430491447449,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,25,0.4480832517147064,0.372110515832901,0.4100968837738037,0.07597273588180542,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,26,0.44485601782798767,0.32962194085121155,0.3872389793395996,0.11523407697677612,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,27,0.4484991729259491,0.34995144605636597,0.39922530949115753,0.09854772686958313,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,28,0.45329058170318604,0.31794968247413635,0.3856201320886612,0.13534089922904968,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,29,0.44511064887046814,0.3146720826625824,0.37989136576652527,0.13043856620788574,0,102660,0.0,0,3540,0.0
InfoNCE,60,1770,30,0.45037156343460083,0.2987370491027832,0.374554306268692,0.15163451433181763,0,102660,0.0,0,3540,0.0
InfoNCE,80,3160,5,0.37593406438827515,0.9624540209770203,0.6691940426826477,-0.5865199565887451,1782,246480,0.007229795520934761,5770,6320,0.9129746835443038
InfoNCE,80,3160,6,0.4895302355289459,0.8980488181114197,0.6937895268201828,-0.40851858258247375,803,246480,0.0032578708211619604,5834,6320,0.9231012658227848
InfoNCE,80,3160,7,0.38844752311706543,0.8485868573188782,0.6185171902179718,-0.46013933420181274,1674,246480,0.006791626095423563,5218,6320,0.825632911392405
InfoNCE,80,3160,8,0.394538938999176,0.8426599502563477,0.6185994446277618,-0.44812101125717163,1271,246480,0.0051566049983771504,4824,6320,0.7632911392405063
InfoNCE,80,3160,9,0.4149606227874756,0.7705188989639282,0.5927397608757019,-0.35555827617645264,1391,246480,0.005643459915611815,3868,6320,0.6120253164556962
InfoNCE,80,3160,10,0.43493425846099854,0.7378770112991333,0.5864056348800659,-0.30294275283813477,988,246480,0.004008438818565401,3508,6320,0.5550632911392405
InfoNCE,80,3160,11,0.45712271332740784,0.6971836090087891,0.5771531611680984,-0.24006089568138123,694,246480,0.002815644271340474,2758,6320,0.43639240506329113
InfoNCE,80,3160,12,0.44953712821006775,0.6663715243339539,0.5579543262720108,-0.2168343961238861,580,246480,0.002353132099967543,1824,6320,0.28860759493670884
