loss,n,N,d,positive_score_mean,negative_score_mean,midpoint_threshold,false_positive_count,negative_count,false_positive_rate,false_negative_count,positive_count,false_negative_rate
InfoNCE,180,16110,7,0.5476605123259279,-0.005943189361621129,0.27085866148215343,838808,2867580,0.29251424546132976,0,32220,0.0
InfoNCE,180,16110,8,0.564547069589038,-0.0068308957049265364,0.2788580869420557,726302,2867580,0.2532804664560361,0,32220,0.0
InfoNCE,180,16110,9,0.5673539405428497,-0.007759221850290022,0.27979735934627986,638561,2867580,0.22268288940500353,0,32220,0.0
InfoNCE,180,16110,10,0.5904466102067393,-0.00713610534203902,0.29165525243235013,561631,2867580,0.19585539025938248,0,32220,0.0
InfoNCE,180,16110,11,0.6016773629445678,-0.007322176945224019,0.2971775929996719,503183,2867580,0.1754730469594571,0,32220,0.0
InfoNCE,180,16110,12,0.6123838880467607,-0.00683971646392765,0.3027720857914165,456124,2867580,0.15906234525279156,0,32220,0.0
InfoNCE,180,16110,13,0.6229627968739975,-0.006923325680719388,0.30801973559663903,404591,2867580,0.14109144295887124,0,32220,0.0
InfoNCE,180,16110,14,0.6295523098347944,-0.007074562026206613,0.3112388739042939,369559,2867580,0.12887487009952642,0,32220,0.0
InfoNCE,180,16110,15,0.6351797872776204,-0.007070539241412451,0.31405462401810397,334613,2867580,0.11668828768508638,0,32220,0.0
InfoNCE,180,16110,16,0.6428106276146156,-0.0071351958004250175,0.3178377159070953,299665,2867580,0.10450100781843924,0,32220,0.0
InfoNCE,180,16110,17,0.6496114569863571,-0.007147690722807267,0.3212318831317749,264619,2867580,0.09227955279364482,0,32220,0.0
InfoNCE,180,16110,18,0.6502144896340326,-0.007166979921658946,0.32152375485618684,248727,2867580,0.08673759755612746,0,32220,0.0
InfoNCE,180,16110,19,0.6532666929080055,-0.007174470594030334,0.3230461111569876,220486,2867580,0.07688922366594829,0,32220,0.0
InfoNCE,180,16110,20,0.6557622573303185,-0.007197071579767993,0.3242825928752752,197414,2867580,0.06884341500498678,0,32220,0.0
InfoNCE,180,16110,21,0.6581300412337652,-0.007224715077894783,0.3254526630779352,172687,2867580,0.060220464642660364,0,32220,0.0
InfoNCE,180,16110,22,0.6607235253032951,-0.007127287298868547,0.3267981190022133,138112,2867580,0.04816325961263505,0,32220,0.0
InfoNCE,180,16110,23,0.6588282171750128,-0.007215225403914425,0.3258064958855492,120297,2867580,0.041950704078003054,0,32220,0.0
InfoNCE,180,16110,24,0.6594892518794885,-0.007283421797785702,0.32610291504085137,101975,2867580,0.03556134440887438,0,32220,0.0
InfoNCE,180,16110,25,0.6607863742823485,-0.007160301389682292,0.32681303644633314,80052,2867580,0.027916222040884647,0,32220,0.0
InfoNCE,180,16110,26,0.6593911404050262,-0.007257393159436718,0.32606687362279474,61853,2867580,0.021569755682491858,0,32220,0.0
InfoNCE,180,16110,27,0.6603655627985906,-0.007154728112525201,0.3266054173430327,44609,2867580,0.015556322752983352,0,32220,0.0
InfoNCE,180,16110,28,0.6585856806993262,-0.007317640984692361,0.32563401985731694,36989,2867580,0.01289902984397994,0,32220,0.0
InfoNCE,180,16110,29,0.6601975619062217,-0.007260577901399732,0.32646849200241096,25959,2867580,0.009052580921892327,0,32220,0.0
InfoNCE,180,16110,30,0.6600177899160272,-0.00713773578592934,0.32644002706504893,18459,2867580,0.006437135145314167,0,32220,0.0
InfoNCE,200,19900,5,0.5225934584446289,-0.0020950134607660522,0.26024922249193144,1501060,3940200,0.3809603573422669,0,39800,0.0
InfoNCE,200,19900,6,0.5319429311815219,-0.0035762173552226434,0.26418335691314965,1355579,3940200,0.34403811989239125,0,39800,0.0
InfoNCE,200,19900,7,0.5460587642929662,-0.0054244862774776685,0.27031713900774423,1158825,3940200,0.294103091213644,0,39800,0.0
InfoNCE,200,19900,8,0.5643653192809179,-0.005921283241644996,0.2792220180196365,1008046,3940200,0.25583625196690524,0,39800,0.0
InfoNCE,200,19900,9,0.5728572921200313,-0.006676389230957826,0.28309045144453676,882084,3940200,0.22386782396832647,0,39800,0.0
InfoNCE,200,19900,10,0.5801998148109745,-0.007260749150655636,0.2864695328301594,782441,3940200,0.19857900614182022,0,39800,0.0
InfoNCE,200,19900,11,0.6004196808019175,-0.00603492669081669,0.2971923770555504,701268,3940200,0.17797776762600884,0,39800,0.0
InfoNCE,200,19900,12,0.6095808032357214,-0.006102026638646561,0.3017393882985374,632256,3940200,0.1604629206639257,0,39800,0.0
InfoNCE,200,19900,13,0.6174283295697602,-0.006277186758348719,0.30557557140570574,571335,3940200,0.14500152276534187,0,39800,0.0
InfoNCE,200,19900,14,0.6264523560280476,-0.006167461743592986,0.31014244714222733,513530,3940200,0.1303309476676311,0,39800,0.0
InfoNCE,200,19900,15,0.6335394200944721,-0.006310768099833335,0.31361432599731937,464686,3940200,0.11793462260798944,0,39800,0.0
InfoNCE,200,19900,16,0.6393311434437582,-0.006445372528020782,0.3164428854578687,419543,3940200,0.10647758997005229,0,39800,0.0
InfoNCE,200,19900,17,0.6452624073602147,-0.006451982628522823,0.3194052123658459,377781,3940200,0.0958786356022537,0,39800,0.0
InfoNCE,200,19900,18,0.649588805440832,-0.006414338717416321,0.3215872333617078,342288,3940200,0.08687071722247601,0,39800,0.0
InfoNCE,200,19900,19,0.6500915695944024,-0.006448928020783363,0.32182132078680953,315050,3940200,0.07995787015887518,0,39800,0.0
InfoNCE,200,19900,20,0.6560400445257599,-0.006472539653053039,0.32478375243635343,277595,3940200,0.07045200751230903,0,39800,0.0
InfoNCE,200,19900,21,0.6581573375864843,-0.006411965554281671,0.3258726860161013,236941,3940200,0.060134257144307396,0,39800,0.0
InfoNCE,200,19900,22,0.6590398694088112,-0.006451212738503817,0.3262943283351537,215664,3940200,0.054734277447845286,0,39800,0.0
InfoNCE,200,19900,23,0.6583464909985137,-0.006358135212455243,0.32599417789302926,188664,3940200,0.0478818334094716,0,39800,0.0
InfoNCE,200,19900,24,0.6593835599405982,-0.006535833539629293,0.32642386320048444,152495,3940200,0.03870235013451094,0,39800,0.0
InfoNCE,200,19900,25,0.6636662212253815,-0.0064398096970644855,0.32861320576415853,116955,3940200,0.02968250342622202,0,39800,0.0
InfoNCE,200,19900,26,0.6612008614036905,-0.006471298133587954,0.3273647816350513,96818,3940200,0.024571849144713467,0,39800,0.0
InfoNCE,200,19900,27,0.6590931887759934,-0.00649506312484236,0.3262990628255755,81934,3940200,0.02079437592000406,0,39800,0.0
InfoNCE,200,19900,28,0.6612294792994183,-0.006587799481915165,0.3273208399087516,59660,3940200,0.015141363382569413,0,39800,0.0
InfoNCE,200,19900,29,0.6596993285844374,-0.006560704440953609,0.3265693120717419,43473,3940200,0.011033196284452566,0,39800,0.0
InfoNCE,200,19900,30,0.6610074673211155,-0.006477141981172357,0.3272651626699716,34344,3940200,0.00871630881681133,0,39800,0.0
InfoNCE,220,24090,5,0.5196485520083413,-0.0012544175165077594,0.25919706724591673,2035098,5251620,0.3875181372605025,0,48180,0.0
InfoNCE,220,24090,6,0.5372544198721065,-0.0017103296877943556,0.2677720450921561,1816170,5251620,0.3458304294674786,0,48180,0.0
InfoNCE,220,24090,7,0.5469730428890501,-0.005151417890738281,0.27091081249915594,1548980,5251620,0.2949527955183353,0,48180,0.0
InfoNCE,220,24090,8,0.5616568993073422,-0.005261305231491979,0.27819779703792513,1360918,5251620,0.25914251221527834,0,48180,0.0
InfoNCE,220,24090,9,0.5782038657972802,-0.005415809577711292,0.2863940281097845,1179157,5251620,0.22453204915816452,0,48180,0.0
InfoNCE,220,24090,10,0.5874605795026023,-0.005936121685905442,0.29076222890834846,1040853,5251620,0.19819655649113987,0,48180,0.0
InfoNCE,220,24090,11,0.597734018142736,-0.0054157569906728075,0.2961591305760316,942512,5251620,0.17947071570296405,0,48180,0.0
InfoNCE,220,24090,12,0.6073749566737573,-0.0054999468509320665,0.30093750491141263,849748,5251620,0.16180683293916925,0,48180,0.0
InfoNCE,220,24090,13,0.613259866306672,-0.005620169675505309,0.30381984831558334,771062,5251620,0.1468236467985117,0,48180,0.0
InfoNCE,220,24090,14,0.6229468268643479,-0.005631574055124472,0.3086576264046117,690254,5251620,0.13143639486482267,0,48180,0.0
InfoNCE,220,24090,15,0.6333563057848802,-0.005747911649229366,0.3138041970678254,616270,5251620,0.11734855149458644,0,48180,0.0
InfoNCE,220,24090,16,0.6362484467646896,-0.0057775635148700115,0.3152354416249098,570953,5251620,0.10871940467893716,0,48180,0.0
InfoNCE,220,24090,17,0.6471974406940356,-0.005837535270373921,0.32067995271183086,497563,5251620,0.09474466926396045,0,48180,0.0
InfoNCE,220,24090,18,0.6470962659866794,-0.005877568739069612,0.32060934862380486,465619,5251620,0.08866197478111516,0,48180,0.0
InfoNCE,220,24090,19,0.6530060119936207,-0.005896338758279663,0.32355483661767054,415080,5251620,0.07903846812983423,0,48180,0.0
InfoNCE,220,24090,20,0.656677984013603,-0.005962686813078978,0.325357648600262,371435,5251620,0.07072769926232286,0,48180,0.0
InfoNCE,220,24090,21,0.6574932216973214,-0.005892563762500383,0.3258003289674105,338187,5251620,0.0643967004467193,0,48180,0.0
InfoNCE,220,24090,22,0.6600162137539469,-0.0059088348794218235,0.32705368943726254,288822,5251620,0.05499674386189404,0,48180,0.0
InfoNCE,220,24090,23,0.6587069041516683,-0.0059522736044714504,0.3263773152735984,259451,5251620,0.049403993434406906,0,48180,0.0
InfoNCE,220,24090,24,0.6598926733290076,-0.0058766008259220105,0.3270080362515428,222314,5251620,0.04233246122148975,0,48180,0.0
InfoNCE,220,24090,25,0.6602465856231164,-0.005962643662251896,0.3271419709804323,181713,5251620,0.034601323020325155,0,48180,0.0
InfoNCE,220,24090,26,0.6595454733232682,-0.005842632821862973,0.32685142025070263,157776,5251620,0.03004330092428622,0,48180,0.0
InfoNCE,220,24090,27,0.66061282694748,-0.005968789581101764,0.3273220186831891,121021,5251620,0.023044508170812054,0,48180,0.0
InfoNCE,220,24090,28,0.6595461778766439,-0.005929955748405946,0.326808111064119,102498,5251620,0.019517406057559382,0,48180,0.0
InfoNCE,220,24090,29,0.6602975959337911,-0.005932337869061282,0.3271826290323649,74767,5251620,0.014236940220351053,0,48180,0.0
InfoNCE,220,24090,30,0.6604425484793174,-0.00587178208014285,0.3272853831995873,52055,5251620,0.00991217947985574,0,48180,0.0
InfoNCE,240,28680,5,0.5227837279054494,-0.0015461480228248904,0.2606187899413122,2644569,6825840,0.3874349530607222,0,57360,0.0
InfoNCE,240,28680,6,0.5570448594341884,-0.004680049042544267,0.27618240519582204,2217193,6825840,0.32482346495083386,0,57360,0.0
InfoNCE,240,28680,7,0.5465315384003159,-0.005077313440857226,0.2707271124797293,2027952,6825840,0.29709925811328713,0,57360,0.0
InfoNCE,240,28680,8,0.5557639049082953,-0.004773372705744421,0.27549526610127545,1773285,6825840,0.2597900038676558,0,57360,0.0
InfoNCE,240,28680,9,0.5704806823979652,-0.005148098010888879,0.28266629219353817,1542342,6825840,0.2259563658099223,0,57360,0.0
InfoNCE,240,28680,10,0.5836974649083498,-0.005204313730711704,0.28924657558881905,1370130,6825840,0.2007269434970641,0,57360,0.0
InfoNCE,240,28680,11,0.5898183279965629,-0.005134886471180551,0.29234172076269116,1239830,6825840,0.18163771784864574,0,57360,0.0
InfoNCE,240,28680,12,0.6054622144463006,-0.005011417695056254,0.3002253983756221,1110679,6825840,0.162716823130926,0,57360,0.0
InfoNCE,240,28680,13,0.6049807992128647,-0.005437690211070866,0.29977155450089693,989268,6825840,0.14492985478710313,0,57360,0.0
InfoNCE,240,28680,14,0.6230359316973673,-0.005182865518556411,0.30892653308940543,903167,6825840,0.13231587614125148,0,57360,0.0
InfoNCE,240,28680,15,0.6289955769103108,-0.0051665769529161505,0.31191449997869736,819328,6825840,0.12003328528063945,0,57360,0.0
InfoNCE,240,28680,16,0.6372004544339045,-0.005293478960573069,0.3159534877366657,729902,6825840,0.10693218710078174,0,57360,0.0
InfoNCE,240,28680,17,0.640525231943719,-0.005323538981583322,0.31760084648106784,676873,6825840,0.09916332641843348,0,57360,0.0
InfoNCE,240,28680,18,0.6479187444460317,-0.005407254985723884,0.3212557447301539,598831,6825840,0.08773000832132016,0,57360,0.0
InfoNCE,240,28680,19,0.6519663438580234,-0.005377112894037746,0.32329461548199284,552128,6825840,0.08088792002156511,0,57360,0.0
InfoNCE,240,28680,20,0.6544376321999431,-0.005428638390713891,0.3245044969046146,499426,6825840,0.07316696553098227,0,57360,0.0
InfoNCE,240,28680,21,0.6554948171566928,-0.005316660591298552,0.3250890782826971,453252,6825840,0.06640237685032171,0,57360,0.0
InfoNCE,240,28680,22,0.6575299439616658,-0.005382417114095844,0.32607376342378497,398885,6825840,0.05843749633744711,0,57360,0.0
InfoNCE,240,28680,23,0.6594933359365458,-0.005461997942704235,0.3270156689969208,354089,6825840,0.05187478757193254,0,57360,0.0
InfoNCE,240,28680,24,0.6614293101639844,-0.005381543721827361,0.32802388322107856,293257,6825840,0.042962770882411544,0,57360,0.0
InfoNCE,240,28680,25,0.6597906761448129,-0.005436368987791435,0.32717715357851074,258453,6825840,0.03786391125487852,0,57360,0.0
InfoNCE,240,28680,26,0.6599822493994835,-0.005338679308821581,0.32732178504533094,216156,6825840,0.03166731127597482,0,57360,0.0
InfoNCE,240,28680,27,0.6594840947865941,-0.005370405750153687,0.3270568445182202,179398,6825840,0.02628218651477327,0,57360,0.0
InfoNCE,240,28680,28,0.6599984527242109,-0.005407024667934452,0.32729571402813823,141784,6825840,0.02077165594271181,0,57360,0.0
InfoNCE,240,28680,29,0.6603697509602273,-0.0054315717868280875,0.3274690895866996,115797,6825840,0.01696450546745895,0,57360,0.0
InfoNCE,240,28680,30,0.6584478263762705,-0.0054537190694896685,0.32649705365339043,91284,6825840,0.013373299110439154,0,57360,0.0
Sigmoid,20,190,5,0.01766856041519388,-0.36947599648741725,-0.17590371803611168,1340,3420,0.391812865497076,0,380,0.0
Sigmoid,20,190,6,0.0364781329457305,-0.3631603810759207,-0.1633411240650951,1177,3420,0.3441520467836257,0,380,0.0
Sigmoid,20,190,7,0.0676151417097763,-0.3527065855216736,-0.14254572190594866,1082,3420,0.316374269005848,0,380,0.0
Sigmoid,20,190,8,0.0964073371142149,-0.34681460542593434,-0.12520363415585972,984,3420,0.28771929824561404,0,380,0.0
Sigmoid,20,190,9,0.1259991263284495,-0.3399469549522588,-0.10697391431190464,0,3420,0.0,0,380,0.0
Sigmoid,20,190,10,0.15157829579946241,-0.33692580517490356,-0.09267375468772057,0,3420,0.0,0,380,0.0
Sigmoid,20,190,11,0.17372045136596026,-0.3275041951639959,-0.07689187189901783,0,3420,0.0,0,380,0.0
Sigmoid,20,190,12,0.17802961888281923,-0.32442598449643595,-0.07319818280680836,0,3420,0.0,0,380,0.0
Sigmoid,20,190,13,0.19942875480965563,-0.32118109377939796,-0.060876169484871165,0,3420,0.0,0,380,0.0
Sigmoid,20,190,14,0.22163258249822415,-0.3141406762059669,-0.04625404685387138,0,3420,0.0,0,380,0.0
Sigmoid,20,190,15,0.24184651178748984,-0.31245989887076514,-0.03530669354163765,0,3420,0.0,0,380,0.0
Sigmoid,20,190,16,0.24712851651405032,-0.3140161324009212,-0.03344380794343543,0,3420,0.0,0,380,0.0
Sigmoid,20,190,17,0.24869683380973967,-0.3151308163651946,-0.03321699127772745,0,3420,0.0,0,380,0.0
Sigmoid,20,190,18,0.25088996095092675,-0.3134371817591246,-0.03127361040409893,0,3420,0.0,0,380,0.0
Sigmoid,20,190,19,0.2639469437693295,-0.3062713964597175,-0.02116222634519402,0,3420,0.0,0,380,0.0
Sigmoid,20,190,20,0.2822115500506602,-0.2985822294103472,-0.0081853396798435,0,3420,0.0,0,380,0.0
Sigmoid,20,190,21,0.28220968348415276,-0.298583781666923,-0.008187049091385123,0,3420,0.0,0,380,0.0
Sigmoid,20,190,22,0.2822103236850939,-0.29858297371899173,-0.008186325016948909,0,3420,0.0,0,380,0.0
Sigmoid,20,190,23,0.28220106473094536,-0.2985894962273843,-0.008194215748219463,0,3420,0.0,0,380,0.0
Sigmoid,20,190,24,0.28220225800024834,-0.2985879375049245,-0.008192839752338088,0,3420,0.0,0,380,0.0
Sigmoid,20,190,25,0.2821989400606406,-0.2985893270599912,-0.00819519349967529,0,3420,0.0,0,380,0.0
Sigmoid,20,190,26,0.28219975287977017,-0.29859008523281555,-0.008195166176522689,0,3420,0.0,0,380,0.0
Sigmoid,20,190,27,0.2821968156256174,-0.29859070984417935,-0.008196947109280983,0,3420,0.0,0,380,0.0
Sigmoid,20,190,28,0.28219307323819715,-0.2985927774369368,-0.008199852099369825,0,3420,0.0,0,380,0.0
Sigmoid,20,190,29,0.2822008588596394,-0.29858764734184534,-0.008193394241102964,0,3420,0.0,0,380,0.0
Sigmoid,20,190,30,0.282193991777144,-0.29859222924848744,-0.008199118735671723,0,3420,0.0,0,380,0.0
Sigmoid,40,780,5,0.002858022435112873,-0.3670016272223373,-0.18207180239361223,12764,29640,0.43063427800269904,0,1560,0.0
Sigmoid,40,780,6,0.012674470659223912,-0.36182450489146445,-0.17457501711612028,10537,29640,0.35549932523616734,0,1560,0.0
Sigmoid,40,780,7,0.027292519754085403,-0.3475035609887798,-0.1601055206173472,9533,29640,0.32162618083670713,0,1560,0.0
Sigmoid,40,780,8,0.04191870882343023,-0.3451096331490161,-0.15159546216279293,8538,29640,0.2880566801619433,0,1560,0.0
Sigmoid,40,780,9,0.05745878216022482,-0.33686884322044075,-0.13970503053010797,7900,29640,0.26653171390013497,0,1560,0.0
Sigmoid,40,780,10,0.07211244319541714,-0.33162081656002224,-0.12975418668230254,7427,29640,0.25057354925775976,0,1560,0.0
Sigmoid,40,780,11,0.09038403281368888,-0.34274188503069997,-0.12617892610850553,5968,29640,0.20134952766531714,0,1560,0.0
Sigmoid,40,780,12,0.1036224025182235,-0.3264501489419867,-0.1114138732118816,4680,29640,0.15789473684210525,0,1560,0.0
Sigmoid,40,780,13,0.12706248567750056,-0.3369075857623205,-0.10492255004240997,2122,29640,0.07159244264507422,0,1560,0.0
Sigmoid,40,780,14,0.12044178179154794,-0.3201471460211454,-0.09985268211479874,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,15,0.13325766392816335,-0.32295384767431357,-0.09484809187307511,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,16,0.15106867775321006,-0.3217937629483892,-0.08536254259758956,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,17,0.16429828272607083,-0.3185685778461527,-0.07713514756004095,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,18,0.17532068352477673,-0.31486172483185765,-0.06977052065354046,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,19,0.18570680978397527,-0.31032079182082584,-0.06230699101842528,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,20,0.19479720210417723,-0.3059118588207423,-0.05555732835828253,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,21,0.20172225505304642,-0.300980488672933,-0.04962911680994328,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,22,0.2066984441704475,-0.29972540115115615,-0.046513478490354324,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,23,0.20886765005878913,-0.30013431309296296,-0.045633331517086914,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,24,0.2137058772910864,-0.30207871115149354,-0.04418641693020357,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,25,0.21958386705089838,-0.2998669716576051,-0.04014155230335337,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,26,0.2230739570963077,-0.298611889010881,-0.03776896595728664,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,27,0.22797825771073502,-0.2930994023059906,-0.03256057229762778,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,28,0.23977334222350366,-0.2891874143237929,-0.024707036050144626,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,29,0.24075357110645526,-0.29009972049750377,-0.024673074695524252,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,30,0.24235236323796785,-0.2910545715295512,-0.024351104145791683,0,29640,0.0,0,1560,0.0
Sigmoid,60,1770,5,-1.360655924687991e-05,-0.3618010669009299,-0.18090733673008838,45300,102660,0.4412624196376388,0,3540,0.0
Sigmoid,60,1770,6,0.006073619279621726,-0.3560116555076478,-0.17496901811401303,37928,102660,0.3694525618546659,0,3540,0.0
Sigmoid,60,1770,7,0.017076752175797977,-0.35670712956636236,-0.1698151886952822,32617,102660,0.3177186830313657,0,3540,0.0
Sigmoid,60,1770,8,0.025217831370783813,-0.3431417199493905,-0.15896194428930335,30472,102660,0.2968244691213715,0,3540,0.0
Sigmoid,60,1770,9,0.03942687752798705,-0.34132466114071897,-0.15094889180636595,26795,102660,0.2610072082602766,0,3540,0.0
Sigmoid,60,1770,10,0.051921379257856455,-0.3356422555133753,-0.14186043812775942,25072,102660,0.2442236508864212,0,3540,0.0
Sigmoid,60,1770,11,0.06247011944441135,-0.3293069220013944,-0.13341840127849153,23426,102660,0.22819014221702708,0,3540,0.0
Sigmoid,60,1770,12,0.07114601716567567,-0.3272492603505001,-0.12805162159241223,21573,102660,0.21014026884862652,0,3540,0.0
Sigmoid,60,1770,13,0.07882209513967825,-0.323856624494603,-0.12251726467746238,19756,102660,0.19244106760179233,0,3540,0.0
Sigmoid,60,1770,14,0.08810046253525941,-0.3216575830820683,-0.11677856027340446,17386,102660,0.16935515293200856,0,3540,0.0
Sigmoid,60,1770,15,0.10989220419340888,-0.3288136018397671,-0.1094606988231791,9062,102660,0.08827196571205922,0,3540,0.0
Sigmoid,60,1770,16,0.10229757788491115,-0.3201639669165146,-0.10893319451580173,8719,102660,0.08493083966491331,0,3540,0.0
Sigmoid,60,1770,17,0.12722399014621805,-0.32882240658668416,-0.10079920822023306,1,102660,9.74089226573154e-06,0,3540,0.0
Sigmoid,60,1770,18,0.13705204683171826,-0.3247791142529321,-0.09386353371060692,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,19,0.14525593669695705,-0.32293512351889314,-0.08883959341096805,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,20,0.15454433327172434,-0.3184833797317208,-0.08196952322999823,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,21,0.14846545557391508,-0.3144184970002808,-0.08297652071318286,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,22,0.1582569666838242,-0.31474882168392326,-0.07824592750004954,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,23,0.1675962956317064,-0.31294751405025023,-0.07267560920927192,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,24,0.17931805335532475,-0.30869467781097154,-0.0646883122278234,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,25,0.18109630111415506,-0.30845964784795094,-0.06368167336689794,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,26,0.18972492061008167,-0.3054671294508205,-0.05787110442036941,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,27,0.1945630713876358,-0.303247072966724,-0.0543420007895441,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,28,0.19543002509633026,-0.30336993849538185,-0.0539699566995258,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,29,0.19939233902315637,-0.3023627805908405,-0.05148522078384206,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,30,0.20264630944041884,-0.3006602013673428,-0.04900694596346197,0,102660,0.0,0,3540,0.0
Sigmoid,80,3160,5,-0.0013859163046429734,-0.3595570988674299,-0.18047150758603644,110078,246480,0.4466001298279779,0,6320,0.0
Sigmoid,80,3160,6,0.0031984633407976617,-0.3518290412854111,-0.17431528897230672,93358,246480,0.37876501135994806,0,6320,0.0
Sigmoid,80,3160,7,0.01129103884085182,-0.3492143877447293,-0.16896167445193874,84251,246480,0.34181678026614737,0,6320,0.0
Sigmoid,80,3160,8,0.018609066999331705,-0.34323554909640525,-0.16231324104853678,74435,246480,0.3019920480363518,0,6320,0.0
Sigmoid,80,3160,9,0.030067153669498813,-0.34133546621166444,-0.15563415627108282,65413,246480,0.26538867250892567,0,6320,0.0
Sigmoid,80,3160,10,0.04030592633894633,-0.3366952630370512,-0.14819466834905246,59887,246480,0.2429690035702694,0,6320,0.0
Sigmoid,80,3160,11,0.05100062362307423,-0.332995610615403,-0.1409974934961644,55209,246480,0.22398977604673806,0,6320,0.0
Sigmoid,80,3160,12,0.05913658056443533,-0.32857829498103525,-0.13472085720829996,51835,246480,0.21030103862382343,0,6320,0.0
Sigmoid,80,3160,13,0.06622350701496382,-0.3258715595773287,-0.12982402628118245,47905,246480,0.19435654008438819,0,6320,0.0
Sigmoid,80,3160,14,0.07225304661389394,-0.3227940032219938,-0.12527047830404994,44232,246480,0.17945472249269717,0,6320,0.0
Sigmoid,80,3160,15,0.07959515492644019,-0.321091464462671,-0.1207481547681154,40262,246480,0.16334793898085037,0,6320,0.0
Sigmoid,80,3160,16,0.08711768938935821,-0.3214422999829518,-0.1171623052967968,35081,246480,0.14232797792924376,0,6320,0.0
Sigmoid,80,3160,17,0.09348694353800598,-0.319186679935503,-0.11284986819874851,30265,246480,0.12278886725089257,0,6320,0.0
Sigmoid,80,3160,18,0.10498521145126677,-0.3208160536051164,-0.10791542107692481,14972,246480,0.06074326517364492,0,6320,0.0
Sigmoid,80,3160,19,0.10671016063918419,-0.31735204355274316,-0.10532094145677948,9430,246480,0.038258682246024016,0,6320,0.0
Sigmoid,80,3160,20,0.1208055447940302,-0.32200113619196796,-0.10059779569896887,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,21,0.11856323307780903,-0.3131379572719067,-0.09728736209704883,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,22,0.139930225815624,-0.3203847873425465,-0.09022728076346125,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,23,0.14145929350670947,-0.3180137007305606,-0.08827720361192558,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,24,0.14675207915303262,-0.31618006998459675,-0.08471399541578206,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,25,0.1560139363112895,-0.31394150910070195,-0.07896378639470623,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,26,0.16016619076032804,-0.31206222915479653,-0.07594801919723425,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,27,0.16101320238807534,-0.30845887401509703,-0.07372283581351084,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,28,0.1680664802135169,-0.3077765038106391,-0.0698550117985611,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,29,0.1722966218485108,-0.30632328425740524,-0.06701333120444722,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,30,0.18287013572746816,-0.30565843219194455,-0.061394148232238197,0,246480,0.0,0,6320,0.0
Sigmoid,100,4950,5,-0.002242687503958548,-0.35827246758703934,-0.18025757754549895,217378,485100,0.4481096681096681,0,9900,0.0
Sigmoid,100,4950,6,0.0016532617134760188,-0.3488571426391343,-0.17360194046282915,187204,485100,0.3859080601937745,0,9900,0.0
Sigmoid,100,4950,7,0.008470773982501123,-0.35056395819371594,-0.1710465921056074,168290,485100,0.3469181612038755,0,9900,0.0
Sigmoid,100,4950,8,0.01500183791526584,-0.3431899230083838,-0.164094042546559,148433,485100,0.30598433312719026,0,9900,0.0
Sigmoid,100,4950,9,0.02408410094367961,-0.3436872172074527,-0.15980155813188654,128472,485100,0.26483611626468767,0,9900,0.0
Sigmoid,100,4950,10,0.03411523249846968,-0.3391700825545652,-0.15252742502804778,116781,485100,0.24073593073593075,0,9900,0.0
Sigmoid,100,4950,11,0.04316560533800812,-0.33494241045910417,-0.14588840256054803,107208,485100,0.22100185528756958,0,9900,0.0
Sigmoid,100,4950,12,0.05117095296355811,-0.3306354555576407,-0.13973225129704128,100328,485100,0.20681921253349825,0,9900,0.0
